station_name,type,dss_filename,dss_pathname
station_0075,DSS,D:\flood prediction\Data Collections\new DSSs\station_0075\wind_direction.dss,//station_0075/WIND-DIR/01Sep2022/1Hour/OBS/
station_0076,DSS,D:\flood prediction\Data Collections\new DSSs\station_0076\wind_direction.dss,//station_0076/WIND-DIR/01Sep2022/1Hour/OBS/
station_0077,DSS,D:\flood prediction\Data Collections\new DSSs\station_0077\wind_direction.dss,//station_0077/WIND-DIR/01Sep2022/1Hour/OBS/
station_0078,DSS,D:\flood prediction\Data Collections\new DSSs\station_0078\wind_direction.dss,//station_0078/WIND-DIR/01Sep2022/1Hour/OBS/
station_0079,DSS,D:\flood prediction\Data Collections\new DSSs\station_0079\wind_direction.dss,//station_0079/WIND-DIR/01Sep2022/1Hour/OBS/
station_0080,DSS,D:\flood prediction\Data Collections\new DSSs\station_0080\wind_direction.dss,//station_0080/WIND-DIR/01Sep2022/1Hour/OBS/
station_0081,DSS,D:\flood prediction\Data Collections\new DSSs\station_0081\wind_direction.dss,//station_0081/WIND-DIR/01Sep2022/1Hour/OBS/
station_0082,DSS,D:\flood prediction\Data Collections\new DSSs\station_0082\wind_direction.dss,//station_0082/WIND-DIR/01Sep2022/1Hour/OBS/
station_0083,DSS,D:\flood prediction\Data Collections\new DSSs\station_0083\wind_direction.dss,//station_0083/WIND-DIR/01Sep2022/1Hour/OBS/
station_0084,DSS,D:\flood prediction\Data Collections\new DSSs\station_0084\wind_direction.dss,//station_0084/WIND-DIR/01Sep2022/1Hour/OBS/
station_0085,DSS,D:\flood prediction\Data Collections\new DSSs\station_0085\wind_direction.dss,//station_0085/WIND-DIR/01Sep2022/1Hour/OBS/
station_0086,DSS,D:\flood prediction\Data Collections\new DSSs\station_0086\wind_direction.dss,//station_0086/WIND-DIR/01Sep2022/1Hour/OBS/
station_0087,DSS,D:\flood prediction\Data Collections\new DSSs\station_0087\wind_direction.dss,//station_0087/WIND-DIR/01Sep2022/1Hour/OBS/
station_0088,DSS,D:\flood prediction\Data Collections\new DSSs\station_0088\wind_direction.dss,//station_0088/WIND-DIR/01Sep2022/1Hour/OBS/
station_0089,DSS,D:\flood prediction\Data Collections\new DSSs\station_0089\wind_direction.dss,//station_0089/WIND-DIR/01Sep2022/1Hour/OBS/
station_0090,DSS,D:\flood prediction\Data Collections\new DSSs\station_0090\wind_direction.dss,//station_0090/WIND-DIR/01Sep2022/1Hour/OBS/
station_0091,DSS,D:\flood prediction\Data Collections\new DSSs\station_0091\wind_direction.dss,//station_0091/WIND-DIR/01Sep2022/1Hour/OBS/
station_0092,DSS,D:\flood prediction\Data Collections\new DSSs\station_0092\wind_direction.dss,//station_0092/WIND-DIR/01Sep2022/1Hour/OBS/
station_0093,DSS,D:\flood prediction\Data Collections\new DSSs\station_0093\wind_direction.dss,//station_0093/WIND-DIR/01Sep2022/1Hour/OBS/
station_0094,DSS,D:\flood prediction\Data Collections\new DSSs\station_0094\wind_direction.dss,//station_0094/WIND-DIR/01Sep2022/1Hour/OBS/
station_0095,DSS,D:\flood prediction\Data Collections\new DSSs\station_0095\wind_direction.dss,//station_0095/WIND-DIR/01Sep2022/1Hour/OBS/
station_0096,DSS,D:\flood prediction\Data Collections\new DSSs\station_0096\wind_direction.dss,//station_0096/WIND-DIR/01Sep2022/1Hour/OBS/
station_0097,DSS,D:\flood prediction\Data Collections\new DSSs\station_0097\wind_direction.dss,//station_0097/WIND-DIR/01Sep2022/1Hour/OBS/
station_0098,DSS,D:\flood prediction\Data Collections\new DSSs\station_0098\wind_direction.dss,//station_0098/WIND-DIR/01Sep2022/1Hour/OBS/
station_0099,DSS,D:\flood prediction\Data Collections\new DSSs\station_0099\wind_direction.dss,//station_0099/WIND-DIR/01Sep2022/1Hour/OBS/
station_0100,DSS,D:\flood prediction\Data Collections\new DSSs\station_0100\wind_direction.dss,//station_0100/WIND-DIR/01Sep2022/1Hour/OBS/
station_0101,DSS,D:\flood prediction\Data Collections\new DSSs\station_0101\wind_direction.dss,//station_0101/WIND-DIR/01Sep2022/1Hour/OBS/
station_0102,DSS,D:\flood prediction\Data Collections\new DSSs\station_0102\wind_direction.dss,//station_0102/WIND-DIR/01Sep2022/1Hour/OBS/
station_0103,DSS,D:\flood prediction\Data Collections\new DSSs\station_0103\wind_direction.dss,//station_0103/WIND-DIR/01Sep2022/1Hour/OBS/
station_0104,DSS,D:\flood prediction\Data Collections\new DSSs\station_0104\wind_direction.dss,//station_0104/WIND-DIR/01Sep2022/1Hour/OBS/
station_0105,DSS,D:\flood prediction\Data Collections\new DSSs\station_0105\wind_direction.dss,//station_0105/WIND-DIR/01Sep2022/1Hour/OBS/
station_0106,DSS,D:\flood prediction\Data Collections\new DSSs\station_0106\wind_direction.dss,//station_0106/WIND-DIR/01Sep2022/1Hour/OBS/
station_0107,DSS,D:\flood prediction\Data Collections\new DSSs\station_0107\wind_direction.dss,//station_0107/WIND-DIR/01Sep2022/1Hour/OBS/
station_0108,DSS,D:\flood prediction\Data Collections\new DSSs\station_0108\wind_direction.dss,//station_0108/WIND-DIR/01Sep2022/1Hour/OBS/
station_0109,DSS,D:\flood prediction\Data Collections\new DSSs\station_0109\wind_direction.dss,//station_0109/WIND-DIR/01Sep2022/1Hour/OBS/
station_0110,DSS,D:\flood prediction\Data Collections\new DSSs\station_0110\wind_direction.dss,//station_0110/WIND-DIR/01Sep2022/1Hour/OBS/
station_0111,DSS,D:\flood prediction\Data Collections\new DSSs\station_0111\wind_direction.dss,//station_0111/WIND-DIR/01Sep2022/1Hour/OBS/
station_0112,DSS,D:\flood prediction\Data Collections\new DSSs\station_0112\wind_direction.dss,//station_0112/WIND-DIR/01Sep2022/1Hour/OBS/
station_0113,DSS,D:\flood prediction\Data Collections\new DSSs\station_0113\wind_direction.dss,//station_0113/WIND-DIR/01Sep2022/1Hour/OBS/
station_0114,DSS,D:\flood prediction\Data Collections\new DSSs\station_0114\wind_direction.dss,//station_0114/WIND-DIR/01Sep2022/1Hour/OBS/
station_0115,DSS,D:\flood prediction\Data Collections\new DSSs\station_0115\wind_direction.dss,//station_0115/WIND-DIR/01Sep2022/1Hour/OBS/
station_0116,DSS,D:\flood prediction\Data Collections\new DSSs\station_0116\wind_direction.dss,//station_0116/WIND-DIR/01Sep2022/1Hour/OBS/
station_0117,DSS,D:\flood prediction\Data Collections\new DSSs\station_0117\wind_direction.dss,//station_0117/WIND-DIR/01Sep2022/1Hour/OBS/
station_0118,DSS,D:\flood prediction\Data Collections\new DSSs\station_0118\wind_direction.dss,//station_0118/WIND-DIR/01Sep2022/1Hour/OBS/
station_0119,DSS,D:\flood prediction\Data Collections\new DSSs\station_0119\wind_direction.dss,//station_0119/WIND-DIR/01Sep2022/1Hour/OBS/
station_0120,DSS,D:\flood prediction\Data Collections\new DSSs\station_0120\wind_direction.dss,//station_0120/WIND-DIR/01Sep2022/1Hour/OBS/
station_0121,DSS,D:\flood prediction\Data Collections\new DSSs\station_0121\wind_direction.dss,//station_0121/WIND-DIR/01Sep2022/1Hour/OBS/
station_0122,DSS,D:\flood prediction\Data Collections\new DSSs\station_0122\wind_direction.dss,//station_0122/WIND-DIR/01Sep2022/1Hour/OBS/
station_0123,DSS,D:\flood prediction\Data Collections\new DSSs\station_0123\wind_direction.dss,//station_0123/WIND-DIR/01Sep2022/1Hour/OBS/
station_0124,DSS,D:\flood prediction\Data Collections\new DSSs\station_0124\wind_direction.dss,//station_0124/WIND-DIR/01Sep2022/1Hour/OBS/
station_0125,DSS,D:\flood prediction\Data Collections\new DSSs\station_0125\wind_direction.dss,//station_0125/WIND-DIR/01Sep2022/1Hour/OBS/
station_0126,DSS,D:\flood prediction\Data Collections\new DSSs\station_0126\wind_direction.dss,//station_0126/WIND-DIR/01Sep2022/1Hour/OBS/
station_0127,DSS,D:\flood prediction\Data Collections\new DSSs\station_0127\wind_direction.dss,//station_0127/WIND-DIR/01Sep2022/1Hour/OBS/
station_0128,DSS,D:\flood prediction\Data Collections\new DSSs\station_0128\wind_direction.dss,//station_0128/WIND-DIR/01Sep2022/1Hour/OBS/
station_0129,DSS,D:\flood prediction\Data Collections\new DSSs\station_0129\wind_direction.dss,//station_0129/WIND-DIR/01Sep2022/1Hour/OBS/
station_0130,DSS,D:\flood prediction\Data Collections\new DSSs\station_0130\wind_direction.dss,//station_0130/WIND-DIR/01Sep2022/1Hour/OBS/
station_0131,DSS,D:\flood prediction\Data Collections\new DSSs\station_0131\wind_direction.dss,//station_0131/WIND-DIR/01Sep2022/1Hour/OBS/
station_0132,DSS,D:\flood prediction\Data Collections\new DSSs\station_0132\wind_direction.dss,//station_0132/WIND-DIR/01Sep2022/1Hour/OBS/
station_0133,DSS,D:\flood prediction\Data Collections\new DSSs\station_0133\wind_direction.dss,//station_0133/WIND-DIR/01Sep2022/1Hour/OBS/
station_0134,DSS,D:\flood prediction\Data Collections\new DSSs\station_0134\wind_direction.dss,//station_0134/WIND-DIR/01Sep2022/1Hour/OBS/
station_0135,DSS,D:\flood prediction\Data Collections\new DSSs\station_0135\wind_direction.dss,//station_0135/WIND-DIR/01Sep2022/1Hour/OBS/
station_0136,DSS,D:\flood prediction\Data Collections\new DSSs\station_0136\wind_direction.dss,//station_0136/WIND-DIR/01Sep2022/1Hour/OBS/
station_0137,DSS,D:\flood prediction\Data Collections\new DSSs\station_0137\wind_direction.dss,//station_0137/WIND-DIR/01Sep2022/1Hour/OBS/
station_0138,DSS,D:\flood prediction\Data Collections\new DSSs\station_0138\wind_direction.dss,//station_0138/WIND-DIR/01Sep2022/1Hour/OBS/
station_0139,DSS,D:\flood prediction\Data Collections\new DSSs\station_0139\wind_direction.dss,//station_0139/WIND-DIR/01Sep2022/1Hour/OBS/
station_0140,DSS,D:\flood prediction\Data Collections\new DSSs\station_0140\wind_direction.dss,//station_0140/WIND-DIR/01Sep2022/1Hour/OBS/
station_0141,DSS,D:\flood prediction\Data Collections\new DSSs\station_0141\wind_direction.dss,//station_0141/WIND-DIR/01Sep2022/1Hour/OBS/
station_0142,DSS,D:\flood prediction\Data Collections\new DSSs\station_0142\wind_direction.dss,//station_0142/WIND-DIR/01Sep2022/1Hour/OBS/
station_0143,DSS,D:\flood prediction\Data Collections\new DSSs\station_0143\wind_direction.dss,//station_0143/WIND-DIR/01Sep2022/1Hour/OBS/
station_0144,DSS,D:\flood prediction\Data Collections\new DSSs\station_0144\wind_direction.dss,//station_0144/WIND-DIR/01Sep2022/1Hour/OBS/
station_0145,DSS,D:\flood prediction\Data Collections\new DSSs\station_0145\wind_direction.dss,//station_0145/WIND-DIR/01Sep2022/1Hour/OBS/
station_0146,DSS,D:\flood prediction\Data Collections\new DSSs\station_0146\wind_direction.dss,//station_0146/WIND-DIR/01Sep2022/1Hour/OBS/
station_0147,DSS,D:\flood prediction\Data Collections\new DSSs\station_0147\wind_direction.dss,//station_0147/WIND-DIR/01Sep2022/1Hour/OBS/
station_0148,DSS,D:\flood prediction\Data Collections\new DSSs\station_0148\wind_direction.dss,//station_0148/WIND-DIR/01Sep2022/1Hour/OBS/
station_0149,DSS,D:\flood prediction\Data Collections\new DSSs\station_0149\wind_direction.dss,//station_0149/WIND-DIR/01Sep2022/1Hour/OBS/
station_0150,DSS,D:\flood prediction\Data Collections\new DSSs\station_0150\wind_direction.dss,//station_0150/WIND-DIR/01Sep2022/1Hour/OBS/
station_0151,DSS,D:\flood prediction\Data Collections\new DSSs\station_0151\wind_direction.dss,//station_0151/WIND-DIR/01Sep2022/1Hour/OBS/
station_0152,DSS,D:\flood prediction\Data Collections\new DSSs\station_0152\wind_direction.dss,//station_0152/WIND-DIR/01Sep2022/1Hour/OBS/
station_0153,DSS,D:\flood prediction\Data Collections\new DSSs\station_0153\wind_direction.dss,//station_0153/WIND-DIR/01Sep2022/1Hour/OBS/
station_0154,DSS,D:\flood prediction\Data Collections\new DSSs\station_0154\wind_direction.dss,//station_0154/WIND-DIR/01Sep2022/1Hour/OBS/
station_0155,DSS,D:\flood prediction\Data Collections\new DSSs\station_0155\wind_direction.dss,//station_0155/WIND-DIR/01Sep2022/1Hour/OBS/
station_0156,DSS,D:\flood prediction\Data Collections\new DSSs\station_0156\wind_direction.dss,//station_0156/WIND-DIR/01Sep2022/1Hour/OBS/
station_0157,DSS,D:\flood prediction\Data Collections\new DSSs\station_0157\wind_direction.dss,//station_0157/WIND-DIR/01Sep2022/1Hour/OBS/
station_0158,DSS,D:\flood prediction\Data Collections\new DSSs\station_0158\wind_direction.dss,//station_0158/WIND-DIR/01Sep2022/1Hour/OBS/
station_0159,DSS,D:\flood prediction\Data Collections\new DSSs\station_0159\wind_direction.dss,//station_0159/WIND-DIR/01Sep2022/1Hour/OBS/
station_0160,DSS,D:\flood prediction\Data Collections\new DSSs\station_0160\wind_direction.dss,//station_0160/WIND-DIR/01Sep2022/1Hour/OBS/
station_0161,DSS,D:\flood prediction\Data Collections\new DSSs\station_0161\wind_direction.dss,//station_0161/WIND-DIR/01Sep2022/1Hour/OBS/
station_0162,DSS,D:\flood prediction\Data Collections\new DSSs\station_0162\wind_direction.dss,//station_0162/WIND-DIR/01Sep2022/1Hour/OBS/
station_0163,DSS,D:\flood prediction\Data Collections\new DSSs\station_0163\wind_direction.dss,//station_0163/WIND-DIR/01Sep2022/1Hour/OBS/
station_0164,DSS,D:\flood prediction\Data Collections\new DSSs\station_0164\wind_direction.dss,//station_0164/WIND-DIR/01Sep2022/1Hour/OBS/
station_0165,DSS,D:\flood prediction\Data Collections\new DSSs\station_0165\wind_direction.dss,//station_0165/WIND-DIR/01Sep2022/1Hour/OBS/
station_0166,DSS,D:\flood prediction\Data Collections\new DSSs\station_0166\wind_direction.dss,//station_0166/WIND-DIR/01Sep2022/1Hour/OBS/
station_0167,DSS,D:\flood prediction\Data Collections\new DSSs\station_0167\wind_direction.dss,//station_0167/WIND-DIR/01Sep2022/1Hour/OBS/
station_0168,DSS,D:\flood prediction\Data Collections\new DSSs\station_0168\wind_direction.dss,//station_0168/WIND-DIR/01Sep2022/1Hour/OBS/
station_0169,DSS,D:\flood prediction\Data Collections\new DSSs\station_0169\wind_direction.dss,//station_0169/WIND-DIR/01Sep2022/1Hour/OBS/
station_0170,DSS,D:\flood prediction\Data Collections\new DSSs\station_0170\wind_direction.dss,//station_0170/WIND-DIR/01Sep2022/1Hour/OBS/
station_0171,DSS,D:\flood prediction\Data Collections\new DSSs\station_0171\wind_direction.dss,//station_0171/WIND-DIR/01Sep2022/1Hour/OBS/
station_0172,DSS,D:\flood prediction\Data Collections\new DSSs\station_0172\wind_direction.dss,//station_0172/WIND-DIR/01Sep2022/1Hour/OBS/
station_0173,DSS,D:\flood prediction\Data Collections\new DSSs\station_0173\wind_direction.dss,//station_0173/WIND-DIR/01Sep2022/1Hour/OBS/
station_0174,DSS,D:\flood prediction\Data Collections\new DSSs\station_0174\wind_direction.dss,//station_0174/WIND-DIR/01Sep2022/1Hour/OBS/
station_0175,DSS,D:\flood prediction\Data Collections\new DSSs\station_0175\wind_direction.dss,//station_0175/WIND-DIR/01Sep2022/1Hour/OBS/
station_0176,DSS,D:\flood prediction\Data Collections\new DSSs\station_0176\wind_direction.dss,//station_0176/WIND-DIR/01Sep2022/1Hour/OBS/
station_0177,DSS,D:\flood prediction\Data Collections\new DSSs\station_0177\wind_direction.dss,//station_0177/WIND-DIR/01Sep2022/1Hour/OBS/
station_0178,DSS,D:\flood prediction\Data Collections\new DSSs\station_0178\wind_direction.dss,//station_0178/WIND-DIR/01Sep2022/1Hour/OBS/
station_0179,DSS,D:\flood prediction\Data Collections\new DSSs\station_0179\wind_direction.dss,//station_0179/WIND-DIR/01Sep2022/1Hour/OBS/
station_0180,DSS,D:\flood prediction\Data Collections\new DSSs\station_0180\wind_direction.dss,//station_0180/WIND-DIR/01Sep2022/1Hour/OBS/
station_0181,DSS,D:\flood prediction\Data Collections\new DSSs\station_0181\wind_direction.dss,//station_0181/WIND-DIR/01Sep2022/1Hour/OBS/
station_0182,DSS,D:\flood prediction\Data Collections\new DSSs\station_0182\wind_direction.dss,//station_0182/WIND-DIR/01Sep2022/1Hour/OBS/
station_0183,DSS,D:\flood prediction\Data Collections\new DSSs\station_0183\wind_direction.dss,//station_0183/WIND-DIR/01Sep2022/1Hour/OBS/
station_0184,DSS,D:\flood prediction\Data Collections\new DSSs\station_0184\wind_direction.dss,//station_0184/WIND-DIR/01Sep2022/1Hour/OBS/
station_0185,DSS,D:\flood prediction\Data Collections\new DSSs\station_0185\wind_direction.dss,//station_0185/WIND-DIR/01Sep2022/1Hour/OBS/
