station_name,type,dss_filename,dss_pathname
station_0023,DSS,D:\flood prediction\Data Collections\new DSSs\station_0023\wind_speed.dss,//station_0023/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0024,DSS,D:\flood prediction\Data Collections\new DSSs\station_0024\wind_speed.dss,//station_0024/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0025,DSS,D:\flood prediction\Data Collections\new DSSs\station_0025\wind_speed.dss,//station_0025/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0026,DSS,D:\flood prediction\Data Collections\new DSSs\station_0026\wind_speed.dss,//station_0026/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0027,DSS,D:\flood prediction\Data Collections\new DSSs\station_0027\wind_speed.dss,//station_0027/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0028,DSS,D:\flood prediction\Data Collections\new DSSs\station_0028\wind_speed.dss,//station_0028/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0029,DSS,D:\flood prediction\Data Collections\new DSSs\station_0029\wind_speed.dss,//station_0029/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0030,DSS,D:\flood prediction\Data Collections\new DSSs\station_0030\wind_speed.dss,//station_0030/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0031,DSS,D:\flood prediction\Data Collections\new DSSs\station_0031\wind_speed.dss,//station_0031/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0032,DSS,D:\flood prediction\Data Collections\new DSSs\station_0032\wind_speed.dss,//station_0032/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0033,DSS,D:\flood prediction\Data Collections\new DSSs\station_0033\wind_speed.dss,//station_0033/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0034,DSS,D:\flood prediction\Data Collections\new DSSs\station_0034\wind_speed.dss,//station_0034/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0035,DSS,D:\flood prediction\Data Collections\new DSSs\station_0035\wind_speed.dss,//station_0035/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0036,DSS,D:\flood prediction\Data Collections\new DSSs\station_0036\wind_speed.dss,//station_0036/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0037,DSS,D:\flood prediction\Data Collections\new DSSs\station_0037\wind_speed.dss,//station_0037/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0038,DSS,D:\flood prediction\Data Collections\new DSSs\station_0038\wind_speed.dss,//station_0038/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0039,DSS,D:\flood prediction\Data Collections\new DSSs\station_0039\wind_speed.dss,//station_0039/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0040,DSS,D:\flood prediction\Data Collections\new DSSs\station_0040\wind_speed.dss,//station_0040/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0041,DSS,D:\flood prediction\Data Collections\new DSSs\station_0041\wind_speed.dss,//station_0041/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0042,DSS,D:\flood prediction\Data Collections\new DSSs\station_0042\wind_speed.dss,//station_0042/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0043,DSS,D:\flood prediction\Data Collections\new DSSs\station_0043\wind_speed.dss,//station_0043/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0044,DSS,D:\flood prediction\Data Collections\new DSSs\station_0044\wind_speed.dss,//station_0044/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0045,DSS,D:\flood prediction\Data Collections\new DSSs\station_0045\wind_speed.dss,//station_0045/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0046,DSS,D:\flood prediction\Data Collections\new DSSs\station_0046\wind_speed.dss,//station_0046/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0047,DSS,D:\flood prediction\Data Collections\new DSSs\station_0047\wind_speed.dss,//station_0047/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0048,DSS,D:\flood prediction\Data Collections\new DSSs\station_0048\wind_speed.dss,//station_0048/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0049,DSS,D:\flood prediction\Data Collections\new DSSs\station_0049\wind_speed.dss,//station_0049/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0050,DSS,D:\flood prediction\Data Collections\new DSSs\station_0050\wind_speed.dss,//station_0050/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0051,DSS,D:\flood prediction\Data Collections\new DSSs\station_0051\wind_speed.dss,//station_0051/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0052,DSS,D:\flood prediction\Data Collections\new DSSs\station_0052\wind_speed.dss,//station_0052/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0053,DSS,D:\flood prediction\Data Collections\new DSSs\station_0053\wind_speed.dss,//station_0053/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0054,DSS,D:\flood prediction\Data Collections\new DSSs\station_0054\wind_speed.dss,//station_0054/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0055,DSS,D:\flood prediction\Data Collections\new DSSs\station_0055\wind_speed.dss,//station_0055/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0056,DSS,D:\flood prediction\Data Collections\new DSSs\station_0056\wind_speed.dss,//station_0056/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0057,DSS,D:\flood prediction\Data Collections\new DSSs\station_0057\wind_speed.dss,//station_0057/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0058,DSS,D:\flood prediction\Data Collections\new DSSs\station_0058\wind_speed.dss,//station_0058/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0059,DSS,D:\flood prediction\Data Collections\new DSSs\station_0059\wind_speed.dss,//station_0059/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0060,DSS,D:\flood prediction\Data Collections\new DSSs\station_0060\wind_speed.dss,//station_0060/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0061,DSS,D:\flood prediction\Data Collections\new DSSs\station_0061\wind_speed.dss,//station_0061/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0062,DSS,D:\flood prediction\Data Collections\new DSSs\station_0062\wind_speed.dss,//station_0062/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0063,DSS,D:\flood prediction\Data Collections\new DSSs\station_0063\wind_speed.dss,//station_0063/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0064,DSS,D:\flood prediction\Data Collections\new DSSs\station_0064\wind_speed.dss,//station_0064/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0065,DSS,D:\flood prediction\Data Collections\new DSSs\station_0065\wind_speed.dss,//station_0065/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0066,DSS,D:\flood prediction\Data Collections\new DSSs\station_0066\wind_speed.dss,//station_0066/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0067,DSS,D:\flood prediction\Data Collections\new DSSs\station_0067\wind_speed.dss,//station_0067/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0068,DSS,D:\flood prediction\Data Collections\new DSSs\station_0068\wind_speed.dss,//station_0068/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0069,DSS,D:\flood prediction\Data Collections\new DSSs\station_0069\wind_speed.dss,//station_0069/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0070,DSS,D:\flood prediction\Data Collections\new DSSs\station_0070\wind_speed.dss,//station_0070/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0071,DSS,D:\flood prediction\Data Collections\new DSSs\station_0071\wind_speed.dss,//station_0071/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0072,DSS,D:\flood prediction\Data Collections\new DSSs\station_0072\wind_speed.dss,//station_0072/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0073,DSS,D:\flood prediction\Data Collections\new DSSs\station_0073\wind_speed.dss,//station_0073/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0074,DSS,D:\flood prediction\Data Collections\new DSSs\station_0074\wind_speed.dss,//station_0074/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0075,DSS,D:\flood prediction\Data Collections\new DSSs\station_0075\wind_speed.dss,//station_0075/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0076,DSS,D:\flood prediction\Data Collections\new DSSs\station_0076\wind_speed.dss,//station_0076/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0077,DSS,D:\flood prediction\Data Collections\new DSSs\station_0077\wind_speed.dss,//station_0077/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0078,DSS,D:\flood prediction\Data Collections\new DSSs\station_0078\wind_speed.dss,//station_0078/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0079,DSS,D:\flood prediction\Data Collections\new DSSs\station_0079\wind_speed.dss,//station_0079/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0080,DSS,D:\flood prediction\Data Collections\new DSSs\station_0080\wind_speed.dss,//station_0080/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0081,DSS,D:\flood prediction\Data Collections\new DSSs\station_0081\wind_speed.dss,//station_0081/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0082,DSS,D:\flood prediction\Data Collections\new DSSs\station_0082\wind_speed.dss,//station_0082/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0083,DSS,D:\flood prediction\Data Collections\new DSSs\station_0083\wind_speed.dss,//station_0083/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0084,DSS,D:\flood prediction\Data Collections\new DSSs\station_0084\wind_speed.dss,//station_0084/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0085,DSS,D:\flood prediction\Data Collections\new DSSs\station_0085\wind_speed.dss,//station_0085/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0086,DSS,D:\flood prediction\Data Collections\new DSSs\station_0086\wind_speed.dss,//station_0086/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0087,DSS,D:\flood prediction\Data Collections\new DSSs\station_0087\wind_speed.dss,//station_0087/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0088,DSS,D:\flood prediction\Data Collections\new DSSs\station_0088\wind_speed.dss,//station_0088/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0089,DSS,D:\flood prediction\Data Collections\new DSSs\station_0089\wind_speed.dss,//station_0089/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0090,DSS,D:\flood prediction\Data Collections\new DSSs\station_0090\wind_speed.dss,//station_0090/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0091,DSS,D:\flood prediction\Data Collections\new DSSs\station_0091\wind_speed.dss,//station_0091/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0092,DSS,D:\flood prediction\Data Collections\new DSSs\station_0092\wind_speed.dss,//station_0092/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0093,DSS,D:\flood prediction\Data Collections\new DSSs\station_0093\wind_speed.dss,//station_0093/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0094,DSS,D:\flood prediction\Data Collections\new DSSs\station_0094\wind_speed.dss,//station_0094/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0095,DSS,D:\flood prediction\Data Collections\new DSSs\station_0095\wind_speed.dss,//station_0095/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0096,DSS,D:\flood prediction\Data Collections\new DSSs\station_0096\wind_speed.dss,//station_0096/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0097,DSS,D:\flood prediction\Data Collections\new DSSs\station_0097\wind_speed.dss,//station_0097/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0098,DSS,D:\flood prediction\Data Collections\new DSSs\station_0098\wind_speed.dss,//station_0098/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0099,DSS,D:\flood prediction\Data Collections\new DSSs\station_0099\wind_speed.dss,//station_0099/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0100,DSS,D:\flood prediction\Data Collections\new DSSs\station_0100\wind_speed.dss,//station_0100/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0101,DSS,D:\flood prediction\Data Collections\new DSSs\station_0101\wind_speed.dss,//station_0101/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0102,DSS,D:\flood prediction\Data Collections\new DSSs\station_0102\wind_speed.dss,//station_0102/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0103,DSS,D:\flood prediction\Data Collections\new DSSs\station_0103\wind_speed.dss,//station_0103/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0104,DSS,D:\flood prediction\Data Collections\new DSSs\station_0104\wind_speed.dss,//station_0104/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0105,DSS,D:\flood prediction\Data Collections\new DSSs\station_0105\wind_speed.dss,//station_0105/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0106,DSS,D:\flood prediction\Data Collections\new DSSs\station_0106\wind_speed.dss,//station_0106/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0107,DSS,D:\flood prediction\Data Collections\new DSSs\station_0107\wind_speed.dss,//station_0107/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0108,DSS,D:\flood prediction\Data Collections\new DSSs\station_0108\wind_speed.dss,//station_0108/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0109,DSS,D:\flood prediction\Data Collections\new DSSs\station_0109\wind_speed.dss,//station_0109/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0110,DSS,D:\flood prediction\Data Collections\new DSSs\station_0110\wind_speed.dss,//station_0110/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0111,DSS,D:\flood prediction\Data Collections\new DSSs\station_0111\wind_speed.dss,//station_0111/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0112,DSS,D:\flood prediction\Data Collections\new DSSs\station_0112\wind_speed.dss,//station_0112/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0113,DSS,D:\flood prediction\Data Collections\new DSSs\station_0113\wind_speed.dss,//station_0113/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0114,DSS,D:\flood prediction\Data Collections\new DSSs\station_0114\wind_speed.dss,//station_0114/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0115,DSS,D:\flood prediction\Data Collections\new DSSs\station_0115\wind_speed.dss,//station_0115/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0116,DSS,D:\flood prediction\Data Collections\new DSSs\station_0116\wind_speed.dss,//station_0116/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0117,DSS,D:\flood prediction\Data Collections\new DSSs\station_0117\wind_speed.dss,//station_0117/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0118,DSS,D:\flood prediction\Data Collections\new DSSs\station_0118\wind_speed.dss,//station_0118/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0119,DSS,D:\flood prediction\Data Collections\new DSSs\station_0119\wind_speed.dss,//station_0119/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0120,DSS,D:\flood prediction\Data Collections\new DSSs\station_0120\wind_speed.dss,//station_0120/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0121,DSS,D:\flood prediction\Data Collections\new DSSs\station_0121\wind_speed.dss,//station_0121/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0122,DSS,D:\flood prediction\Data Collections\new DSSs\station_0122\wind_speed.dss,//station_0122/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0123,DSS,D:\flood prediction\Data Collections\new DSSs\station_0123\wind_speed.dss,//station_0123/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0124,DSS,D:\flood prediction\Data Collections\new DSSs\station_0124\wind_speed.dss,//station_0124/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0125,DSS,D:\flood prediction\Data Collections\new DSSs\station_0125\wind_speed.dss,//station_0125/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0126,DSS,D:\flood prediction\Data Collections\new DSSs\station_0126\wind_speed.dss,//station_0126/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0127,DSS,D:\flood prediction\Data Collections\new DSSs\station_0127\wind_speed.dss,//station_0127/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0128,DSS,D:\flood prediction\Data Collections\new DSSs\station_0128\wind_speed.dss,//station_0128/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0129,DSS,D:\flood prediction\Data Collections\new DSSs\station_0129\wind_speed.dss,//station_0129/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0130,DSS,D:\flood prediction\Data Collections\new DSSs\station_0130\wind_speed.dss,//station_0130/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0131,DSS,D:\flood prediction\Data Collections\new DSSs\station_0131\wind_speed.dss,//station_0131/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0132,DSS,D:\flood prediction\Data Collections\new DSSs\station_0132\wind_speed.dss,//station_0132/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0133,DSS,D:\flood prediction\Data Collections\new DSSs\station_0133\wind_speed.dss,//station_0133/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0134,DSS,D:\flood prediction\Data Collections\new DSSs\station_0134\wind_speed.dss,//station_0134/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0135,DSS,D:\flood prediction\Data Collections\new DSSs\station_0135\wind_speed.dss,//station_0135/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0136,DSS,D:\flood prediction\Data Collections\new DSSs\station_0136\wind_speed.dss,//station_0136/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0137,DSS,D:\flood prediction\Data Collections\new DSSs\station_0137\wind_speed.dss,//station_0137/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0138,DSS,D:\flood prediction\Data Collections\new DSSs\station_0138\wind_speed.dss,//station_0138/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0139,DSS,D:\flood prediction\Data Collections\new DSSs\station_0139\wind_speed.dss,//station_0139/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0140,DSS,D:\flood prediction\Data Collections\new DSSs\station_0140\wind_speed.dss,//station_0140/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0141,DSS,D:\flood prediction\Data Collections\new DSSs\station_0141\wind_speed.dss,//station_0141/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0142,DSS,D:\flood prediction\Data Collections\new DSSs\station_0142\wind_speed.dss,//station_0142/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0143,DSS,D:\flood prediction\Data Collections\new DSSs\station_0143\wind_speed.dss,//station_0143/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0144,DSS,D:\flood prediction\Data Collections\new DSSs\station_0144\wind_speed.dss,//station_0144/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0145,DSS,D:\flood prediction\Data Collections\new DSSs\station_0145\wind_speed.dss,//station_0145/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0146,DSS,D:\flood prediction\Data Collections\new DSSs\station_0146\wind_speed.dss,//station_0146/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0147,DSS,D:\flood prediction\Data Collections\new DSSs\station_0147\wind_speed.dss,//station_0147/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0148,DSS,D:\flood prediction\Data Collections\new DSSs\station_0148\wind_speed.dss,//station_0148/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0149,DSS,D:\flood prediction\Data Collections\new DSSs\station_0149\wind_speed.dss,//station_0149/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0150,DSS,D:\flood prediction\Data Collections\new DSSs\station_0150\wind_speed.dss,//station_0150/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0151,DSS,D:\flood prediction\Data Collections\new DSSs\station_0151\wind_speed.dss,//station_0151/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0152,DSS,D:\flood prediction\Data Collections\new DSSs\station_0152\wind_speed.dss,//station_0152/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0153,DSS,D:\flood prediction\Data Collections\new DSSs\station_0153\wind_speed.dss,//station_0153/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0154,DSS,D:\flood prediction\Data Collections\new DSSs\station_0154\wind_speed.dss,//station_0154/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0155,DSS,D:\flood prediction\Data Collections\new DSSs\station_0155\wind_speed.dss,//station_0155/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0156,DSS,D:\flood prediction\Data Collections\new DSSs\station_0156\wind_speed.dss,//station_0156/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0157,DSS,D:\flood prediction\Data Collections\new DSSs\station_0157\wind_speed.dss,//station_0157/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0158,DSS,D:\flood prediction\Data Collections\new DSSs\station_0158\wind_speed.dss,//station_0158/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0159,DSS,D:\flood prediction\Data Collections\new DSSs\station_0159\wind_speed.dss,//station_0159/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0160,DSS,D:\flood prediction\Data Collections\new DSSs\station_0160\wind_speed.dss,//station_0160/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0161,DSS,D:\flood prediction\Data Collections\new DSSs\station_0161\wind_speed.dss,//station_0161/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0162,DSS,D:\flood prediction\Data Collections\new DSSs\station_0162\wind_speed.dss,//station_0162/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0163,DSS,D:\flood prediction\Data Collections\new DSSs\station_0163\wind_speed.dss,//station_0163/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0164,DSS,D:\flood prediction\Data Collections\new DSSs\station_0164\wind_speed.dss,//station_0164/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0165,DSS,D:\flood prediction\Data Collections\new DSSs\station_0165\wind_speed.dss,//station_0165/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0166,DSS,D:\flood prediction\Data Collections\new DSSs\station_0166\wind_speed.dss,//station_0166/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0167,DSS,D:\flood prediction\Data Collections\new DSSs\station_0167\wind_speed.dss,//station_0167/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0168,DSS,D:\flood prediction\Data Collections\new DSSs\station_0168\wind_speed.dss,//station_0168/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0169,DSS,D:\flood prediction\Data Collections\new DSSs\station_0169\wind_speed.dss,//station_0169/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0170,DSS,D:\flood prediction\Data Collections\new DSSs\station_0170\wind_speed.dss,//station_0170/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0171,DSS,D:\flood prediction\Data Collections\new DSSs\station_0171\wind_speed.dss,//station_0171/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0172,DSS,D:\flood prediction\Data Collections\new DSSs\station_0172\wind_speed.dss,//station_0172/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0173,DSS,D:\flood prediction\Data Collections\new DSSs\station_0173\wind_speed.dss,//station_0173/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0174,DSS,D:\flood prediction\Data Collections\new DSSs\station_0174\wind_speed.dss,//station_0174/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0175,DSS,D:\flood prediction\Data Collections\new DSSs\station_0175\wind_speed.dss,//station_0175/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0176,DSS,D:\flood prediction\Data Collections\new DSSs\station_0176\wind_speed.dss,//station_0176/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0177,DSS,D:\flood prediction\Data Collections\new DSSs\station_0177\wind_speed.dss,//station_0177/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0178,DSS,D:\flood prediction\Data Collections\new DSSs\station_0178\wind_speed.dss,//station_0178/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0179,DSS,D:\flood prediction\Data Collections\new DSSs\station_0179\wind_speed.dss,//station_0179/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0180,DSS,D:\flood prediction\Data Collections\new DSSs\station_0180\wind_speed.dss,//station_0180/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0181,DSS,D:\flood prediction\Data Collections\new DSSs\station_0181\wind_speed.dss,//station_0181/WIND-SPEED/01Sep2022/1Hour/OBS/
station_0182,DSS,D:\flood prediction\Data Collections\new DSSs\station_0182\wind_speed.dss,//station_0182/WIND-SPEED/01Sep2022/1Hour/OBS/
